starttime	seconds	ctime	dtime	ttime	wait
Fri Jan 26 20:07:03 2018	1516997223	0	56	57	56
Fri Jan 26 20:07:07 2018	1516997227	1	56	57	56
Fri Jan 26 20:07:05 2018	1516997225	0	56	57	56
Fri Jan 26 20:07:13 2018	1516997233	0	56	57	56
Fri Jan 26 20:07:19 2018	1516997239	0	56	57	56
Fri Jan 26 20:07:20 2018	1516997240	0	57	57	57
Fri Jan 26 20:07:15 2018	1516997235	0	57	57	57
Fri Jan 26 20:07:12 2018	1516997232	0	57	57	57
Fri Jan 26 20:07:07 2018	1516997227	0	57	57	56
Fri Jan 26 20:07:15 2018	1516997235	0	57	57	57
Fri Jan 26 20:07:20 2018	1516997240	0	57	57	57
Fri Jan 26 20:07:02 2018	1516997222	0	57	57	57
Fri Jan 26 20:07:13 2018	1516997233	0	57	57	57
Fri Jan 26 20:07:18 2018	1516997238	0	57	57	57
Fri Jan 26 20:07:20 2018	1516997240	0	57	57	57
Fri Jan 26 20:07:18 2018	1516997238	0	57	57	57
Fri Jan 26 20:07:18 2018	1516997238	0	57	57	57
Fri Jan 26 20:07:04 2018	1516997224	0	57	57	57
Fri Jan 26 20:07:20 2018	1516997240	3	54	57	54
Fri Jan 26 20:07:20 2018	1516997240	0	57	57	57
Fri Jan 26 20:07:20 2018	1516997240	0	57	57	57
Fri Jan 26 20:07:20 2018	1516997240	0	57	57	57
Fri Jan 26 20:07:16 2018	1516997236	0	57	57	57
Fri Jan 26 20:07:18 2018	1516997238	0	57	57	57
Fri Jan 26 20:07:18 2018	1516997238	0	57	57	57
Fri Jan 26 20:07:18 2018	1516997238	0	57	57	57
Fri Jan 26 20:07:18 2018	1516997238	0	57	57	57
Fri Jan 26 20:07:18 2018	1516997238	0	57	57	57
Fri Jan 26 20:07:11 2018	1516997231	0	57	58	57
Fri Jan 26 20:07:11 2018	1516997231	0	57	58	57
Fri Jan 26 20:07:20 2018	1516997240	0	57	58	57
Fri Jan 26 20:07:20 2018	1516997240	0	57	58	57
Fri Jan 26 20:07:20 2018	1516997240	0	57	58	57
Fri Jan 26 20:07:08 2018	1516997228	0	57	58	57
Fri Jan 26 20:07:08 2018	1516997228	0	57	58	57
Fri Jan 26 20:07:16 2018	1516997236	0	57	58	57
Fri Jan 26 20:07:16 2018	1516997236	0	58	58	58
Fri Jan 26 20:07:08 2018	1516997228	0	58	58	57
Fri Jan 26 20:07:08 2018	1516997228	0	58	58	57
Fri Jan 26 20:07:11 2018	1516997231	0	58	58	57
Fri Jan 26 20:07:09 2018	1516997229	0	58	58	58
Fri Jan 26 20:07:16 2018	1516997236	0	58	58	58
Fri Jan 26 20:07:10 2018	1516997230	1	57	58	57
Fri Jan 26 20:07:02 2018	1516997222	0	58	58	57
Fri Jan 26 20:07:15 2018	1516997235	0	58	58	58
Fri Jan 26 20:07:07 2018	1516997227	0	58	58	58
Fri Jan 26 20:07:14 2018	1516997234	0	58	58	58
Fri Jan 26 20:07:11 2018	1516997231	0	58	58	58
Fri Jan 26 20:07:19 2018	1516997239	1	58	58	58
Fri Jan 26 20:07:14 2018	1516997234	0	58	58	58
Fri Jan 26 20:07:11 2018	1516997231	0	58	58	58
Fri Jan 26 20:07:14 2018	1516997234	0	58	58	58
Fri Jan 26 20:07:19 2018	1516997239	0	58	58	58
Fri Jan 26 20:07:17 2018	1516997237	0	58	58	58
Fri Jan 26 20:07:17 2018	1516997237	0	58	58	58
Fri Jan 26 20:07:10 2018	1516997230	0	58	58	58
Fri Jan 26 20:07:11 2018	1516997231	0	58	59	58
Fri Jan 26 20:07:12 2018	1516997232	0	58	59	58
Fri Jan 26 20:07:17 2018	1516997237	0	58	59	58
Fri Jan 26 20:07:17 2018	1516997237	0	58	59	58
Fri Jan 26 20:07:09 2018	1516997229	0	58	59	58
Fri Jan 26 20:07:04 2018	1516997224	0	58	59	58
Fri Jan 26 20:07:02 2018	1516997222	0	58	59	58
Fri Jan 26 20:07:09 2018	1516997229	0	58	59	58
Fri Jan 26 20:07:17 2018	1516997237	0	58	59	58
Fri Jan 26 20:07:17 2018	1516997237	0	58	59	58
Fri Jan 26 20:07:17 2018	1516997237	0	58	59	58
Fri Jan 26 20:07:05 2018	1516997225	0	58	59	58
Fri Jan 26 20:07:12 2018	1516997232	0	58	59	58
Fri Jan 26 20:07:15 2018	1516997235	0	58	59	58
Fri Jan 26 20:07:12 2018	1516997232	0	58	59	58
Fri Jan 26 20:07:12 2018	1516997232	0	58	59	58
Fri Jan 26 20:07:17 2018	1516997237	0	58	59	58
Fri Jan 26 20:07:03 2018	1516997223	0	58	59	58
Fri Jan 26 20:07:17 2018	1516997237	0	58	59	58
Fri Jan 26 20:07:12 2018	1516997232	0	59	59	58
Fri Jan 26 20:07:15 2018	1516997235	0	59	59	58
Fri Jan 26 20:07:02 2018	1516997222	0	59	59	58
Fri Jan 26 20:07:15 2018	1516997235	0	59	59	58
Fri Jan 26 20:07:02 2018	1516997222	0	59	59	58
Fri Jan 26 20:07:15 2018	1516997235	0	59	59	59
Fri Jan 26 20:07:11 2018	1516997231	0	59	59	59
Fri Jan 26 20:07:13 2018	1516997233	0	59	59	59
Fri Jan 26 20:07:06 2018	1516997226	0	59	59	59
Fri Jan 26 20:07:03 2018	1516997223	0	59	59	58
Fri Jan 26 20:07:15 2018	1516997235	0	59	59	59
