starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 25 14:35:59 2018	1516890959	0	67	67	67
Thu Jan 25 14:35:59 2018	1516890959	0	67	67	67
Thu Jan 25 14:36:00 2018	1516890960	0	67	67	67
Thu Jan 25 14:35:51 2018	1516890951	0	67	67	67
Thu Jan 25 14:35:59 2018	1516890959	0	67	67	67
Thu Jan 25 14:35:49 2018	1516890949	0	67	68	67
Thu Jan 25 14:35:50 2018	1516890950	0	67	68	67
Thu Jan 25 14:35:57 2018	1516890957	1	67	68	67
Thu Jan 25 14:35:53 2018	1516890953	0	67	68	67
Thu Jan 25 14:35:54 2018	1516890954	0	67	68	67
Thu Jan 25 14:35:57 2018	1516890957	0	67	68	67
Thu Jan 25 14:35:50 2018	1516890950	0	67	68	67
Thu Jan 25 14:35:59 2018	1516890959	0	67	68	67
Thu Jan 25 14:36:01 2018	1516890961	0	67	68	67
Thu Jan 25 14:35:53 2018	1516890953	0	67	68	67
Thu Jan 25 14:35:56 2018	1516890956	0	68	68	67
Thu Jan 25 14:35:45 2018	1516890945	0	68	68	68
Thu Jan 25 14:35:53 2018	1516890953	0	68	68	68
Thu Jan 25 14:36:01 2018	1516890961	0	68	68	68
Thu Jan 25 14:35:53 2018	1516890953	0	68	68	68
Thu Jan 25 14:36:01 2018	1516890961	0	68	68	68
Thu Jan 25 14:36:01 2018	1516890961	0	68	68	68
Thu Jan 25 14:36:02 2018	1516890962	0	68	68	68
Thu Jan 25 14:36:02 2018	1516890962	0	68	68	68
Thu Jan 25 14:36:02 2018	1516890962	0	68	68	68
Thu Jan 25 14:36:01 2018	1516890961	0	68	68	68
Thu Jan 25 14:36:01 2018	1516890961	0	68	68	68
Thu Jan 25 14:36:01 2018	1516890961	0	68	68	68
Thu Jan 25 14:36:01 2018	1516890961	0	68	68	68
Thu Jan 25 14:36:01 2018	1516890961	0	68	68	68
Thu Jan 25 14:36:02 2018	1516890962	1	68	68	68
Thu Jan 25 14:36:02 2018	1516890962	0	68	68	68
Thu Jan 25 14:36:02 2018	1516890962	0	68	68	68
Thu Jan 25 14:36:02 2018	1516890962	0	68	68	68
Thu Jan 25 14:35:59 2018	1516890959	0	68	68	68
Thu Jan 25 14:35:44 2018	1516890944	0	68	68	68
Thu Jan 25 14:35:57 2018	1516890957	0	68	68	68
Thu Jan 25 14:35:51 2018	1516890951	0	68	68	68
Thu Jan 25 14:35:44 2018	1516890944	0	68	68	68
Thu Jan 25 14:35:59 2018	1516890959	0	68	68	68
Thu Jan 25 14:35:57 2018	1516890957	0	68	68	68
Thu Jan 25 14:35:47 2018	1516890947	0	68	68	68
Thu Jan 25 14:35:53 2018	1516890953	0	68	68	68
Thu Jan 25 14:35:46 2018	1516890946	0	68	68	68
Thu Jan 25 14:35:46 2018	1516890946	0	68	68	68
Thu Jan 25 14:35:59 2018	1516890959	0	68	68	68
Thu Jan 25 14:35:44 2018	1516890944	0	68	68	68
Thu Jan 25 14:35:57 2018	1516890957	0	68	68	68
Thu Jan 25 14:35:48 2018	1516890948	0	68	68	68
Thu Jan 25 14:35:46 2018	1516890946	0	68	69	68
Thu Jan 25 14:35:44 2018	1516890944	0	68	69	68
Thu Jan 25 14:35:58 2018	1516890958	1	68	69	68
Thu Jan 25 14:35:51 2018	1516890951	0	68	69	68
Thu Jan 25 14:35:54 2018	1516890954	0	68	69	68
Thu Jan 25 14:35:53 2018	1516890953	1	68	69	68
Thu Jan 25 14:35:54 2018	1516890954	0	68	69	68
Thu Jan 25 14:35:53 2018	1516890953	0	68	69	68
Thu Jan 25 14:35:53 2018	1516890953	0	68	69	68
Thu Jan 25 14:35:58 2018	1516890958	0	68	69	68
Thu Jan 25 14:36:02 2018	1516890962	0	68	69	68
Thu Jan 25 14:35:53 2018	1516890953	1	68	69	68
Thu Jan 25 14:35:58 2018	1516890958	0	69	69	68
Thu Jan 25 14:35:52 2018	1516890952	0	68	69	68
Thu Jan 25 14:35:58 2018	1516890958	1	68	69	68
Thu Jan 25 14:35:51 2018	1516890951	0	69	69	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	69	68
Thu Jan 25 14:35:53 2018	1516890953	1	68	69	68
Thu Jan 25 14:35:54 2018	1516890954	0	69	69	69
Thu Jan 25 14:35:54 2018	1516890954	0	69	69	69
Thu Jan 25 14:35:53 2018	1516890953	1	68	69	68
Thu Jan 25 14:35:51 2018	1516890951	0	69	69	69
Thu Jan 25 14:36:01 2018	1516890961	0	69	69	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	69	69
Thu Jan 25 14:36:02 2018	1516890962	0	69	69	69
Thu Jan 25 14:35:54 2018	1516890954	0	69	69	69
Thu Jan 25 14:35:56 2018	1516890956	0	69	69	69
Thu Jan 25 14:35:45 2018	1516890945	0	69	69	69
Thu Jan 25 14:36:01 2018	1516890961	0	69	69	69
Thu Jan 25 14:35:51 2018	1516890951	0	69	69	69
Thu Jan 25 14:36:02 2018	1516890962	0	69	69	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	69	69
Thu Jan 25 14:35:51 2018	1516890951	0	69	69	69
Thu Jan 25 14:36:01 2018	1516890961	0	69	69	69
Thu Jan 25 14:36:02 2018	1516890962	0	69	69	69
Thu Jan 25 14:35:54 2018	1516890954	0	69	69	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	69	69
Thu Jan 25 14:36:01 2018	1516890961	0	69	69	69
Thu Jan 25 14:36:02 2018	1516890962	0	69	69	69
Thu Jan 25 14:35:59 2018	1516890959	0	69	69	69
Thu Jan 25 14:35:59 2018	1516890959	0	69	69	69
Thu Jan 25 14:35:46 2018	1516890946	0	69	69	69
Thu Jan 25 14:35:59 2018	1516890959	0	69	69	69
Thu Jan 25 14:35:57 2018	1516890957	0	69	69	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	69	69
Thu Jan 25 14:36:02 2018	1516890962	0	69	69	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	69	69
Thu Jan 25 14:35:57 2018	1516890957	0	69	69	69
Thu Jan 25 14:36:02 2018	1516890962	0	69	69	69
Thu Jan 25 14:35:54 2018	1516890954	0	69	69	69
Thu Jan 25 14:35:54 2018	1516890954	0	69	69	69
Thu Jan 25 14:35:54 2018	1516890954	0	69	69	69
Thu Jan 25 14:35:46 2018	1516890946	0	69	69	69
Thu Jan 25 14:35:57 2018	1516890957	0	69	69	69
Thu Jan 25 14:35:46 2018	1516890946	0	69	69	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	69	69
Thu Jan 25 14:35:51 2018	1516890951	0	69	69	69
Thu Jan 25 14:36:01 2018	1516890961	0	69	69	69
Thu Jan 25 14:36:01 2018	1516890961	0	69	69	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	69	69
Thu Jan 25 14:35:46 2018	1516890946	0	69	69	69
Thu Jan 25 14:36:02 2018	1516890962	0	69	69	69
Thu Jan 25 14:36:01 2018	1516890961	0	69	69	69
Thu Jan 25 14:35:46 2018	1516890946	0	69	69	69
Thu Jan 25 14:36:01 2018	1516890961	0	69	69	69
Thu Jan 25 14:36:02 2018	1516890962	0	69	69	69
Thu Jan 25 14:36:02 2018	1516890962	0	69	69	69
Thu Jan 25 14:35:57 2018	1516890957	0	69	69	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	69	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	69	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	69	69
Thu Jan 25 14:36:01 2018	1516890961	0	69	69	69
Thu Jan 25 14:35:54 2018	1516890954	0	69	69	69
Thu Jan 25 14:35:54 2018	1516890954	0	69	70	69
Thu Jan 25 14:35:54 2018	1516890954	0	69	70	69
Thu Jan 25 14:36:02 2018	1516890962	0	69	70	69
Thu Jan 25 14:35:51 2018	1516890951	0	69	70	69
Thu Jan 25 14:35:50 2018	1516890950	0	69	70	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	70	69
Thu Jan 25 14:35:46 2018	1516890946	0	69	70	69
Thu Jan 25 14:35:46 2018	1516890946	0	69	70	69
Thu Jan 25 14:35:46 2018	1516890946	0	69	70	69
Thu Jan 25 14:36:00 2018	1516890960	0	69	70	69
Thu Jan 25 14:35:51 2018	1516890951	0	69	70	69
Thu Jan 25 14:35:56 2018	1516890956	0	69	70	69
Thu Jan 25 14:35:53 2018	1516890953	0	69	70	69
Thu Jan 25 14:35:46 2018	1516890946	0	69	70	69
Thu Jan 25 14:35:56 2018	1516890956	0	69	70	69
Thu Jan 25 14:35:51 2018	1516890951	0	69	70	69
Thu Jan 25 14:35:46 2018	1516890946	0	69	70	69
Thu Jan 25 14:35:56 2018	1516890956	0	69	70	69
Thu Jan 25 14:35:54 2018	1516890954	0	69	70	69
Thu Jan 25 14:35:54 2018	1516890954	0	69	70	69
Thu Jan 25 14:35:56 2018	1516890956	0	69	70	69
Thu Jan 25 14:35:56 2018	1516890956	0	69	70	69
